order_id,num_items,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
678946,4,63361,prior,1,0,9,
988829,4,202141,prior,1,1,11,
198286,17,75943,prior,62,1,9,4.0
1597927,2,99049,prior,3,5,12,18.0
378854,8,149196,prior,4,3,15,1.0
2616677,2,202525,prior,11,4,1,7.0
2595301,4,176995,prior,4,4,13,22.0
3128266,16,107215,prior,20,4,8,13.0
3176655,16,4193,prior,20,2,14,5.0
728072,3,6937,prior,41,0,9,3.0
3239939,2,135751,prior,5,2,14,3.0
547499,1,128770,prior,9,3,16,7.0
3009413,8,192072,prior,6,0,16,4.0
1313584,14,28142,prior,17,0,10,8.0
1934389,13,82464,prior,17,6,12,5.0
3132602,21,102110,prior,3,6,15,24.0
1036807,5,35231,prior,9,4,8,8.0
1226187,8,102193,prior,33,2,22,7.0
2489322,12,104146,prior,9,6,16,19.0
2156147,19,65638,prior,6,5,18,8.0
2515673,2,47228,prior,3,2,10,30.0
1838725,13,40427,prior,8,0,11,1.0
1109727,24,17707,prior,2,0,19,30.0
1358492,16,36503,prior,14,1,16,30.0
2414204,5,196712,prior,13,5,10,3.0
3050368,10,13354,prior,36,3,21,1.0
2123053,8,173304,prior,29,6,13,3.0
1164914,13,147309,prior,19,6,14,19.0
2999522,16,126298,prior,21,4,8,5.0
436756,8,72379,prior,7,1,16,4.0
2419992,18,28130,prior,4,1,13,20.0
2128821,5,170197,prior,4,4,10,29.0
2207526,7,175156,prior,15,3,3,10.0
2741679,10,100709,prior,7,1,12,17.0
2153630,3,121537,prior,15,2,15,9.0
3396472,10,10322,prior,7,4,15,7.0
3093826,10,174348,prior,5,2,12,30.0
318306,22,163572,prior,5,0,20,15.0
2609971,15,145752,prior,3,4,15,28.0
3260228,4,110726,prior,14,5,14,30.0
891951,8,125983,prior,14,1,23,4.0
1287237,2,78546,prior,3,0,14,2.0
637077,13,74790,prior,1,5,18,
1379398,8,9730,prior,22,5,13,3.0
2204407,15,174717,prior,12,0,15,13.0
2133378,16,179358,prior,6,5,21,9.0
679773,7,189452,prior,7,1,1,8.0
2872938,3,151320,prior,8,6,9,7.0
2681559,13,13735,prior,12,1,8,4.0
1294092,4,22612,prior,20,0,16,30.0
1609553,3,134252,prior,8,2,10,10.0
1800931,6,68347,prior,36,3,15,3.0
2543121,7,22440,prior,79,0,16,2.0
620204,3,25922,prior,11,2,9,26.0
1396876,16,47124,prior,8,0,13,7.0
189421,14,134536,prior,35,1,16,1.0
3113749,3,90513,prior,8,2,9,3.0
1485441,3,1530,prior,8,1,17,28.0
959731,14,16603,prior,31,1,17,6.0
831906,1,13893,prior,5,2,11,5.0
1091555,15,63952,prior,14,0,17,14.0
659984,1,143863,prior,18,3,2,9.0
1641149,3,66097,prior,8,1,22,10.0
2473108,9,128542,prior,26,1,16,4.0
860231,10,55593,prior,16,0,13,3.0
77947,7,87969,prior,8,6,11,7.0
264071,13,172397,prior,7,1,10,7.0
254094,7,158594,prior,16,0,8,7.0
2132051,9,37400,prior,3,0,16,12.0
922709,28,39589,prior,5,0,13,7.0
2149845,6,45027,prior,33,5,18,5.0
1130804,10,4087,prior,8,1,20,7.0
2643359,3,74575,prior,15,4,13,5.0
3301342,4,86076,prior,9,6,14,2.0
841603,23,158526,prior,14,4,20,30.0
2127062,1,178428,prior,9,3,12,7.0
2990405,6,133719,prior,34,2,11,1.0
1001344,4,120822,prior,16,5,14,5.0
2053909,5,204584,prior,16,3,16,11.0
1177664,6,41699,prior,1,1,11,
1598329,15,138924,prior,14,5,20,2.0
1324081,11,33625,prior,8,1,16,10.0
3096693,12,36937,prior,4,1,18,5.0
2975970,6,111608,prior,52,6,10,1.0
2575494,4,35785,prior,25,2,8,11.0
918807,15,177884,prior,3,0,15,30.0
1952542,6,49545,prior,49,5,15,6.0
3292112,4,86109,prior,76,1,7,5.0
790493,23,105649,prior,53,0,13,7.0
1693087,7,188267,prior,10,6,10,9.0
1573483,13,142785,prior,18,1,12,2.0
1346764,4,4541,prior,27,4,14,4.0
1687888,5,190931,prior,51,1,15,1.0
2451907,4,191233,prior,63,2,19,4.0
1297980,3,67471,prior,42,1,14,6.0
1966981,7,119773,prior,21,5,10,5.0
419325,1,88833,prior,12,1,17,4.0
524981,10,180937,prior,30,6,12,4.0
3128171,8,203383,prior,15,4,18,6.0
329014,8,160778,prior,1,5,19,
59130,7,19785,prior,13,6,13,5.0
2546184,2,17249,prior,4,4,17,28.0
2814471,3,176629,prior,11,5,11,10.0
93539,9,88502,prior,6,1,15,12.0
2962661,6,72010,prior,3,1,13,1.0
799985,10,119704,prior,13,4,16,9.0
940212,10,175537,prior,29,3,21,7.0
1899557,27,170070,prior,21,6,18,12.0
738982,3,14553,prior,30,1,10,7.0
2965795,3,81619,prior,1,6,19,
1988652,6,158015,prior,32,5,14,15.0
1927950,9,197654,prior,13,4,15,11.0
2763263,4,111971,prior,6,2,14,16.0
2652520,14,59744,prior,51,4,20,7.0
2487922,7,197831,prior,33,1,9,5.0
2069518,19,147140,prior,2,1,12,6.0
2791422,9,9810,prior,6,2,20,5.0
3375291,24,53174,prior,10,5,18,4.0
1307684,3,95970,prior,12,2,8,7.0
2286919,2,187677,prior,4,1,10,30.0
641163,7,103709,prior,8,0,18,7.0
1387278,3,111542,prior,13,0,12,3.0
598400,11,117158,prior,38,0,13,5.0
739365,15,23017,prior,29,5,11,7.0
915089,23,147972,prior,13,5,16,8.0
1748264,6,16683,prior,2,5,13,4.0
2547236,3,144269,prior,13,1,9,4.0
1622685,19,80218,prior,12,0,10,11.0
2731295,3,203636,prior,5,1,15,3.0
3041643,12,97620,prior,17,3,17,11.0
1893065,4,15166,prior,13,1,8,7.0
86528,10,165625,prior,25,0,21,13.0
610189,7,47290,prior,11,2,8,3.0
3078791,8,68234,prior,1,3,12,
3227207,14,94782,prior,4,3,17,30.0
2612359,15,63773,prior,2,4,14,21.0
1695776,6,51624,prior,20,1,20,8.0
3401695,6,82356,prior,19,5,11,11.0
1778061,3,160772,prior,7,5,8,10.0
2095745,6,112221,prior,9,0,9,8.0
3092033,11,136788,prior,5,5,14,12.0
796281,9,109151,prior,36,0,11,5.0
1325705,2,84210,prior,10,0,13,7.0
1329348,1,14689,prior,23,5,15,1.0
2659645,15,39352,prior,5,2,6,8.0
2847898,11,163324,prior,8,0,19,6.0
1040708,12,53684,prior,44,5,17,4.0
1496884,8,123597,prior,13,3,11,7.0
451808,6,182424,prior,4,4,9,6.0
1130654,10,121705,prior,7,4,15,1.0
2448620,6,65757,prior,26,0,16,3.0
2285559,7,116017,prior,9,0,10,1.0
1084209,5,66181,prior,41,4,10,13.0
1905489,15,178620,prior,2,0,20,11.0
3320033,3,158041,prior,1,0,15,
1708521,6,147788,prior,57,5,18,9.0
1900220,16,43517,prior,38,4,19,2.0
532233,10,163337,prior,1,5,12,
3313031,14,184384,prior,5,2,13,30.0
2953990,6,31608,prior,30,0,9,2.0
2142240,7,150350,prior,20,4,10,5.0
368191,9,80015,prior,16,0,15,5.0
502115,5,95191,prior,16,4,14,16.0
2336589,7,105820,prior,18,6,10,6.0
3146555,4,43335,prior,23,3,14,2.0
3130456,6,122780,prior,16,1,12,3.0
1142927,30,141144,prior,3,5,17,5.0
1161833,13,93169,prior,5,0,9,15.0
363552,3,144055,prior,53,2,10,4.0
428607,4,8904,prior,2,4,17,30.0
2506877,10,10401,prior,16,4,9,13.0
3363907,20,196621,prior,30,3,13,8.0
1562879,14,189622,prior,2,2,1,30.0
310748,2,55667,prior,54,6,8,6.0
2171695,1,22337,prior,29,4,13,1.0
1396703,13,104245,prior,2,5,12,7.0
1563639,4,116388,prior,1,5,11,
1771325,10,123195,prior,22,2,13,11.0
1750353,6,44696,prior,41,5,6,0.0
648654,8,27630,prior,2,4,19,14.0
726273,5,10617,prior,18,0,9,30.0
2763600,10,66448,prior,2,6,14,11.0
631855,5,86905,prior,68,3,14,3.0
3082434,20,154769,prior,2,2,8,12.0
1556865,4,54922,prior,12,3,17,8.0
1920251,16,74409,prior,12,4,9,6.0
374563,16,22420,prior,11,1,17,8.0
1876803,1,50262,prior,35,0,10,6.0
458661,4,120599,prior,4,0,17,30.0
1407968,9,116293,prior,13,1,18,9.0
1429764,3,131860,prior,7,4,14,30.0
1903827,2,181214,prior,3,6,19,4.0
629235,3,203301,prior,27,5,15,10.0
1419633,11,49222,prior,1,1,15,
2520351,2,165996,prior,19,6,14,1.0
2217787,13,80906,prior,9,2,13,30.0
2067495,8,196991,prior,10,1,17,30.0
226822,8,163533,prior,15,1,9,14.0
1098305,6,96697,prior,19,3,16,5.0
1726239,12,28427,prior,12,6,8,7.0
112338,8,117104,prior,21,2,8,22.0
1946232,4,144266,prior,29,1,23,24.0
680467,2,100,prior,1,3,18,
2766572,30,127995,prior,33,4,13,13.0
2541959,17,74797,prior,7,2,18,26.0
1483395,13,85454,prior,46,3,23,5.0
2344449,8,128541,prior,22,6,13,8.0
2142847,1,24865,prior,16,6,14,8.0
3054734,4,42424,prior,5,4,8,30.0
613596,2,38132,prior,28,6,17,6.0
943293,7,147360,prior,33,5,9,7.0
1146301,6,186127,prior,7,1,10,6.0
2641400,13,24767,prior,8,1,8,20.0
3178739,5,35828,prior,43,1,14,8.0
2442105,12,23927,prior,4,2,13,4.0
1774834,4,25175,prior,43,2,10,4.0
2741705,9,118685,prior,63,2,9,1.0
2911011,3,70492,prior,4,3,11,3.0
1284056,13,180621,prior,1,5,9,
1103389,8,63833,prior,6,1,8,7.0
450624,3,33892,prior,3,6,16,3.0
2020602,12,124534,prior,15,5,11,30.0
572758,26,136816,prior,2,4,9,6.0
790898,5,190665,prior,4,2,20,7.0
65152,9,146432,prior,4,2,18,30.0
1464617,15,39313,prior,13,3,22,4.0
782813,4,179378,prior,9,4,12,4.0
2030208,8,72994,prior,4,2,16,12.0
2271640,2,156530,prior,1,2,11,
2685580,8,149949,prior,8,5,18,4.0
2842017,2,30281,prior,9,2,15,22.0
3324158,4,114807,prior,9,4,12,8.0
849549,12,54285,prior,1,5,12,
1501301,12,128981,prior,1,3,0,
2671822,31,114573,prior,14,0,13,5.0
442424,17,200297,prior,85,1,7,10.0
2072258,9,10741,prior,5,0,10,6.0
1145219,4,172084,prior,67,5,12,0.0
1108996,10,7385,prior,67,0,12,2.0
482913,3,165048,prior,15,1,10,27.0
170184,7,168237,prior,1,6,18,
456770,9,95744,prior,3,4,9,24.0
622650,12,105109,prior,37,4,10,3.0
1859037,19,171699,prior,6,0,17,13.0
3095763,4,177385,prior,2,5,12,2.0
2303706,9,50776,prior,21,6,13,4.0
1815388,14,124188,prior,31,2,16,22.0
2984996,15,11557,prior,6,4,16,5.0
352523,2,124495,prior,19,0,11,10.0
24905,36,105219,prior,22,5,14,5.0
2772411,5,64243,prior,18,2,16,12.0
2583240,5,19922,prior,2,0,19,12.0
462800,15,117289,prior,48,4,19,7.0
1418888,7,115097,prior,39,4,15,7.0
564264,11,170348,prior,20,3,7,7.0
2278517,17,185650,prior,38,3,14,0.0
978530,7,155572,prior,28,5,10,4.0
1672859,11,138075,prior,12,5,13,17.0
2489811,10,132957,prior,4,1,10,17.0
1454313,9,64008,prior,32,6,11,10.0
992601,30,130026,prior,11,0,10,7.0
1279738,13,50749,prior,13,6,18,2.0
2847284,25,109062,prior,30,3,23,5.0
3378619,5,202660,prior,14,1,8,0.0
352243,1,79570,prior,59,4,15,2.0
2187430,14,157187,prior,8,1,22,4.0
2402870,7,163311,prior,3,1,13,7.0
2869645,3,110579,prior,3,0,22,30.0
3173909,7,191465,prior,75,3,14,4.0
3218206,4,130992,prior,52,1,13,7.0
1799258,4,104600,prior,1,2,15,
2241909,13,53691,prior,9,2,13,6.0
1724426,5,112948,prior,54,5,10,12.0
2612886,6,127946,prior,22,0,10,7.0
3163673,4,131125,prior,43,6,21,2.0
3293351,12,26067,prior,9,4,14,9.0
2932120,8,47347,prior,36,6,10,7.0
1959349,2,134735,prior,58,2,13,4.0
1232278,25,24665,prior,4,6,11,30.0
3415485,3,179155,prior,7,4,15,1.0
111580,10,143352,prior,73,3,11,1.0
2548393,11,125436,prior,13,4,9,12.0
462317,5,64085,prior,2,1,17,15.0
2743802,22,16559,prior,8,3,15,30.0
312489,27,133890,prior,70,2,19,3.0
1283192,6,204709,prior,93,2,17,0.0
1717785,4,8220,prior,61,0,13,1.0
1663319,9,110559,prior,2,1,20,28.0
3156992,13,144800,prior,34,0,12,3.0
1982772,24,183388,prior,6,1,13,12.0
3132425,12,165473,prior,7,4,13,26.0
1262424,12,119307,prior,27,1,13,5.0
1252806,2,112559,prior,17,4,12,0.0
346206,34,54636,prior,19,1,17,18.0
1096375,2,140739,prior,7,5,13,10.0
2106355,12,144335,prior,30,1,14,25.0
777123,6,16683,prior,13,3,15,1.0
1880731,12,82321,prior,10,3,17,8.0
162836,5,132074,prior,12,2,18,5.0
3057714,7,385,prior,1,3,17,
837202,16,197625,prior,9,6,14,6.0
2214362,5,1763,prior,9,6,9,12.0
2307717,18,22360,prior,4,1,19,14.0
3361879,8,200568,prior,16,0,16,9.0
2755020,14,100299,prior,2,2,11,4.0
2085764,24,4131,prior,10,1,8,12.0
3009115,18,71772,prior,5,0,17,8.0
1991261,7,198161,prior,4,2,8,30.0
1038635,4,15949,prior,4,6,18,8.0
740226,10,195742,prior,23,3,13,3.0
3160145,6,6756,prior,3,1,12,12.0
952189,16,128158,prior,12,5,16,4.0
2384368,42,98995,prior,6,6,22,8.0
1868078,23,122500,prior,3,6,14,4.0
1569798,2,51182,prior,5,1,18,30.0
973058,4,32706,prior,3,1,16,4.0
236275,10,182775,prior,4,5,18,1.0
3254779,16,16965,prior,1,0,15,
860928,15,71949,prior,4,0,10,14.0
1529109,2,182579,prior,15,3,1,30.0
1886817,9,173176,prior,4,5,11,3.0
1061533,22,110495,prior,1,3,9,
6629,11,83262,prior,8,1,2,13.0
2961938,11,149116,prior,2,4,19,7.0
50778,7,20891,prior,31,6,8,15.0
273954,14,112236,prior,4,2,15,30.0
469234,21,135494,prior,10,2,18,23.0
1697421,16,84184,prior,1,0,18,
2432363,16,43536,prior,4,0,20,7.0
808527,4,144239,prior,8,1,9,6.0
683941,22,146672,prior,33,2,11,6.0
223073,6,153941,prior,1,6,13,
3230438,18,144726,prior,6,5,12,21.0
796437,9,19452,prior,15,3,17,4.0
666092,11,96399,prior,4,3,14,8.0
619178,5,64243,prior,26,3,16,13.0
159207,6,83045,prior,6,3,10,8.0
2182227,21,192683,prior,21,4,14,5.0
3111696,5,189295,prior,4,0,15,24.0
2214026,36,20413,prior,10,5,19,7.0
2400482,16,38976,prior,7,1,22,14.0
2221064,5,57267,prior,21,2,14,3.0
1378233,26,175813,prior,61,6,21,4.0
337093,7,36042,prior,14,1,17,16.0
1213177,1,193562,prior,16,0,12,0.0
1990929,6,178207,prior,1,2,14,
3360460,13,34924,prior,47,1,10,4.0
525872,10,133555,prior,13,4,12,5.0
436697,9,137259,prior,2,1,11,30.0
1601415,26,124032,prior,23,6,21,30.0
1913566,16,48278,prior,2,0,10,20.0
2595820,11,174991,prior,2,3,10,4.0
2517176,2,21117,prior,12,1,13,22.0
3173005,7,80955,prior,74,2,18,2.0
1322475,7,26801,prior,26,5,10,5.0
2737991,9,126191,prior,12,1,18,19.0
1933745,12,30630,prior,21,2,9,30.0
513903,19,75115,prior,10,2,17,8.0
920773,3,116572,prior,7,1,9,6.0
1421190,5,172276,prior,8,1,12,8.0
2455395,3,203518,prior,12,5,13,13.0
1863834,17,14873,prior,23,3,12,10.0
2519280,3,161970,prior,12,2,13,13.0
2517417,1,197076,prior,12,2,12,3.0
1064806,25,123577,prior,5,0,12,28.0
1808479,2,49333,prior,4,4,12,0.0
866766,14,57384,prior,46,0,16,2.0
273582,9,15130,prior,45,5,7,5.0
156582,27,81094,prior,8,1,14,29.0
2719342,5,138732,prior,1,3,15,
2699339,18,56886,prior,18,2,17,10.0
2132387,6,78267,prior,93,5,15,2.0
359090,7,41538,prior,24,0,16,7.0
957706,6,155607,prior,31,5,5,30.0
2372904,2,24808,prior,6,4,17,23.0
1941588,12,55015,prior,12,2,10,15.0
2034470,4,55667,prior,6,2,12,1.0
541402,14,29227,prior,15,5,17,8.0
3152677,5,30368,prior,27,0,12,10.0
2241552,10,113988,prior,8,0,11,14.0
274025,12,31189,prior,3,1,17,5.0
3214884,31,173031,prior,7,1,22,14.0
757365,7,89275,prior,11,2,22,16.0
2297211,13,98400,prior,12,6,14,22.0
2487118,14,90119,prior,23,5,10,7.0
750522,4,203585,prior,4,1,16,3.0
3321623,22,32500,prior,5,4,11,8.0
2148703,13,117002,prior,3,2,15,28.0
113451,30,115909,prior,4,1,16,13.0
1593961,5,61046,prior,19,1,15,7.0
1761400,11,98088,prior,4,2,13,18.0
1737840,6,19300,prior,80,0,12,1.0
1117981,11,166871,prior,9,0,7,30.0
3373757,3,138467,prior,3,2,18,8.0
1063636,22,170508,prior,13,0,3,10.0
2085356,7,156044,prior,3,0,14,28.0
633245,15,28214,prior,11,6,14,14.0
204977,11,160459,prior,3,5,12,1.0
1256221,4,143509,prior,26,3,11,1.0
118800,13,3657,prior,15,1,18,15.0
2747237,18,203399,prior,33,4,13,4.0
746153,7,132377,prior,28,0,9,7.0
630290,28,169869,prior,53,4,19,4.0
952159,7,103566,prior,18,3,14,9.0
2501966,1,51618,prior,28,5,12,3.0
49183,3,32540,prior,26,1,15,10.0
262911,12,122219,prior,11,5,10,26.0
708663,9,89766,prior,6,0,14,30.0
1919071,9,38776,prior,2,0,10,30.0
266355,4,28238,prior,2,5,13,1.0
3014823,9,104484,prior,41,2,12,16.0
800378,6,156669,prior,5,1,16,11.0
3281107,2,34567,prior,46,2,15,4.0
1219540,5,114708,prior,5,4,9,14.0
1682817,2,104510,prior,2,6,16,28.0
342573,6,202681,prior,11,5,15,19.0
2158100,4,58971,prior,46,6,11,2.0
895495,4,183733,prior,23,0,18,5.0
1632108,20,125266,prior,2,2,23,4.0
1169066,19,10972,prior,22,0,10,5.0
2226702,12,115939,prior,19,2,11,8.0
1130760,6,192712,prior,11,4,18,7.0
3074655,19,104644,prior,20,0,15,5.0
1053862,27,91319,prior,10,4,6,14.0
868128,4,196735,prior,27,0,18,18.0
240104,8,174377,prior,54,3,16,3.0
1571584,8,121984,prior,11,4,12,2.0
2082557,4,129433,prior,31,3,9,13.0
1847997,4,135193,prior,75,0,20,10.0
1366627,8,34695,prior,43,5,12,3.0
1696431,1,65766,prior,5,0,15,18.0
3285072,3,52642,prior,6,1,8,7.0
1430299,16,94619,prior,29,0,11,3.0
2794592,6,12507,prior,8,6,13,5.0
667090,12,128257,prior,22,3,18,24.0
342029,6,4764,prior,19,5,11,1.0
3387191,3,107502,prior,11,3,16,3.0
69772,31,21173,prior,51,6,14,5.0
2662468,4,10302,prior,34,6,15,9.0
1461618,6,48785,prior,49,4,18,6.0
2397435,13,171360,prior,14,1,8,6.0
1681297,1,113391,prior,9,2,11,30.0
954565,5,65647,prior,4,1,11,7.0
649389,8,168741,prior,40,3,15,4.0
629789,7,91542,prior,8,1,16,29.0
140564,19,45310,prior,38,4,9,5.0
76185,4,95221,prior,19,3,21,3.0
2603873,18,86074,prior,4,2,15,22.0
2151992,3,81515,prior,7,4,7,0.0
1886290,9,65128,prior,2,2,17,7.0
2138473,3,74661,prior,3,5,11,1.0
1776908,10,110511,prior,1,2,15,
1888522,5,2200,prior,5,3,14,1.0
202405,4,46939,prior,5,4,18,7.0
2521327,3,113081,prior,11,2,19,8.0
3380606,15,69843,prior,1,0,19,
924545,11,93917,prior,16,0,16,2.0
3286062,4,138814,prior,24,1,9,4.0
599470,18,195853,prior,11,3,8,8.0
1223281,9,30178,prior,4,2,13,1.0
2942650,1,19667,prior,4,5,0,6.0
1764285,4,26053,prior,24,1,10,6.0
1611370,8,84136,prior,9,2,12,30.0
3353774,6,5714,prior,8,4,11,16.0
789652,22,16386,prior,22,6,12,7.0
1489391,2,190073,prior,8,6,18,19.0
1499729,15,58158,prior,18,0,14,20.0
926193,11,185150,prior,21,1,0,30.0
2581765,17,39026,prior,19,6,8,4.0
2019038,15,1120,prior,20,4,16,3.0
758625,11,203797,prior,1,4,14,
2040942,3,168647,prior,1,2,9,
3209446,15,172636,prior,8,1,18,22.0
2642057,13,191930,prior,9,3,11,2.0
932069,24,90006,prior,1,3,19,
2253467,4,75245,prior,13,4,8,20.0
1413947,6,13724,prior,1,5,13,
2493331,42,199418,prior,17,6,13,30.0
2316462,11,183735,prior,4,5,12,30.0
2713475,1,151431,prior,1,1,10,
356153,7,2387,prior,74,3,11,2.0
2169596,3,18203,prior,11,1,17,7.0
1700132,10,16860,prior,1,6,9,
3012079,3,13527,prior,58,3,19,4.0
696493,13,101493,prior,4,6,17,16.0
27468,22,198287,prior,3,5,16,4.0
2132326,3,15395,prior,22,4,20,18.0
2849446,13,111760,prior,7,1,8,14.0
2668732,5,175978,prior,1,0,14,
3225192,7,189909,prior,71,5,9,5.0
2187782,15,84178,prior,39,6,12,6.0
833507,8,129471,prior,12,2,7,7.0
533165,21,9432,prior,44,0,15,6.0
3065055,6,76915,prior,6,1,10,6.0
2991550,13,51612,prior,42,0,11,6.0
3213844,1,139660,prior,3,1,9,0.0
1908213,4,158262,prior,68,1,19,3.0
1639739,30,164200,prior,12,6,14,7.0
1483525,15,70727,prior,7,1,14,9.0
739384,8,86045,prior,5,5,20,2.0
2448536,2,96519,prior,10,4,7,2.0
1252889,2,178114,prior,8,1,13,8.0
2201210,19,145628,prior,10,6,15,4.0
1203540,9,181195,prior,14,0,14,10.0
126541,9,50180,prior,12,0,9,6.0
758574,6,100825,prior,76,5,10,1.0
934635,14,118720,prior,17,3,11,4.0
3011475,21,151378,prior,52,1,19,2.0
1806429,8,85647,prior,11,1,9,7.0
2928180,7,36824,prior,14,1,11,2.0
3337242,3,37481,prior,30,1,13,7.0
1839350,17,96299,prior,18,0,21,4.0
1307175,17,179080,prior,11,1,18,30.0
3199887,3,35785,prior,23,5,14,17.0
3037280,22,63305,prior,42,2,6,7.0
658527,8,186129,prior,22,5,12,5.0
125951,7,75978,prior,4,1,8,7.0
1607673,5,38653,prior,47,0,16,6.0
3347815,16,6502,prior,10,4,19,11.0
2299815,2,37540,prior,3,1,11,30.0
1008961,28,140698,prior,24,6,14,12.0
528951,18,95816,prior,7,3,12,13.0
1158713,14,182642,prior,53,0,15,4.0
1165597,17,205325,prior,27,5,15,1.0
2274085,2,111955,prior,30,2,17,1.0
2534611,14,19741,prior,5,0,21,7.0
2646035,13,144485,prior,1,3,8,
2964074,9,135125,prior,19,0,14,12.0
77926,16,151850,prior,7,0,8,7.0
2110763,11,170109,prior,5,5,15,8.0
135389,8,47643,prior,3,6,11,20.0
1134217,1,22842,prior,35,4,17,11.0
6254,3,156665,prior,15,5,11,4.0
683453,8,81782,prior,5,3,11,7.0
868949,17,154205,prior,11,5,9,17.0
2245528,2,198618,prior,18,2,15,2.0
2681747,9,30806,prior,7,4,18,13.0
2217400,8,59175,prior,34,3,17,9.0
517804,14,110608,prior,1,0,14,
3044303,7,77280,prior,23,4,23,1.0
3299663,12,22294,prior,9,0,14,7.0
1290493,7,121334,prior,5,2,15,8.0
1617896,5,77816,prior,15,2,13,5.0
804877,5,5236,prior,8,6,11,14.0
2652252,9,54461,prior,10,0,16,10.0
2048605,11,82129,prior,7,1,13,14.0
719828,6,71448,prior,2,1,9,14.0
711795,5,123388,prior,2,4,9,14.0
2019601,11,128021,prior,14,0,3,5.0
1051022,10,179220,prior,4,4,13,13.0
2262799,17,195960,prior,7,5,17,3.0
1056783,3,118022,prior,6,6,8,14.0
2296203,16,95738,prior,37,0,14,4.0
1193456,1,186656,prior,10,5,16,24.0
639969,13,152514,prior,37,2,10,7.0
2442333,13,43333,prior,21,1,9,7.0
1400003,9,125481,prior,21,0,14,14.0
2125677,20,147030,prior,10,6,17,20.0
1191317,7,113215,prior,11,1,20,9.0
1980795,5,50932,prior,30,2,10,1.0
1260523,6,19323,prior,7,1,17,6.0
1945634,2,182399,prior,21,2,17,0.0
3416911,4,42980,prior,55,2,10,6.0
1752249,17,53124,prior,39,0,16,10.0
2241332,18,33379,prior,22,0,11,7.0
1183136,11,135331,prior,2,1,10,13.0
2552065,10,146550,prior,1,2,8,
3266790,14,51926,prior,5,4,15,30.0
1846703,16,195279,prior,3,0,7,30.0
1366351,5,46198,prior,5,1,14,4.0
2665990,15,38739,prior,27,0,0,5.0
1749887,15,94686,prior,10,6,10,1.0
2811413,8,155497,prior,6,2,8,14.0
1644995,5,100833,prior,56,0,8,2.0
3392763,14,186009,prior,12,6,12,5.0
2709448,11,135092,prior,2,6,15,30.0
1569548,15,128949,prior,18,4,9,8.0
1017710,1,96572,prior,2,3,9,8.0
3412067,8,199506,prior,15,1,17,7.0
2436545,2,126594,prior,56,3,10,6.0
2464189,18,847,prior,12,5,19,8.0
3370986,7,86021,prior,16,6,15,30.0
3343055,2,107173,prior,10,5,17,5.0
1245698,10,27913,prior,3,2,23,6.0
1418834,8,108833,prior,5,4,9,15.0
2574104,7,192999,prior,51,6,16,2.0
1584042,6,17891,prior,6,0,21,7.0
3003598,11,141815,prior,6,6,16,9.0
2360537,22,103634,prior,23,3,9,5.0
49847,4,154375,prior,31,0,15,30.0
662971,16,144914,prior,24,2,9,27.0
1775540,11,118215,prior,12,5,14,7.0
3129475,1,12199,prior,6,0,13,25.0
3366836,17,27353,prior,54,3,14,3.0
541419,9,168681,prior,41,5,10,2.0
1816582,14,197107,prior,11,0,23,6.0
2406209,23,45090,prior,16,4,7,8.0
3209566,3,179342,prior,15,6,23,8.0
3192878,5,87087,prior,65,3,0,1.0
1070047,9,7850,prior,6,5,4,17.0
3256622,1,111072,prior,23,5,8,7.0
1213155,10,128406,prior,58,2,19,8.0
571419,19,106043,prior,9,1,13,14.0
2339107,12,134069,prior,7,3,14,19.0
2401915,5,98491,prior,6,6,12,7.0
1033496,10,66612,prior,7,4,12,26.0
159697,8,51389,prior,34,5,8,10.0
1253660,12,38516,prior,5,3,19,3.0
541689,10,128107,prior,1,3,14,
855223,3,92842,prior,45,4,15,8.0
1792608,19,139034,prior,12,4,10,16.0
1143115,4,151352,prior,3,1,13,28.0
2408478,6,6648,prior,1,3,12,
123091,19,44056,prior,28,0,12,4.0
529220,4,125156,prior,16,6,18,8.0
2567836,8,170316,prior,21,0,21,4.0
204139,14,99127,prior,7,2,9,13.0
641691,8,99759,prior,12,1,13,6.0
473680,4,88008,prior,64,2,9,5.0
1063571,11,141767,prior,8,4,7,9.0
107241,10,153386,prior,22,4,8,10.0
2870113,6,32050,prior,5,6,15,30.0
1478083,4,184913,prior,13,1,11,2.0
3419803,16,11436,prior,2,4,14,6.0
1897961,10,168855,prior,17,1,19,6.0
865642,21,121087,prior,71,3,6,4.0
481414,8,182453,prior,8,2,16,28.0
2719649,4,86423,prior,10,5,16,15.0
448961,14,129876,prior,23,6,9,13.0
1147332,1,86250,prior,19,1,21,10.0
966484,5,15936,prior,71,3,14,1.0
1477597,12,193724,prior,21,4,15,18.0
2117632,10,152411,prior,67,5,15,1.0
852419,4,108396,prior,31,2,10,3.0
2834104,20,206035,prior,33,1,11,4.0
1680818,3,162637,prior,30,2,16,7.0
2368896,6,82657,prior,1,2,21,
1153254,9,146765,prior,21,6,17,6.0
1252459,13,79738,prior,10,4,10,4.0
2175339,13,90080,prior,63,6,16,2.0
3251168,6,52923,prior,18,6,11,3.0
2266886,4,138304,prior,27,3,22,1.0
2554033,17,137410,prior,20,6,13,4.0
109572,12,27196,prior,1,2,9,
1265913,13,100070,prior,10,6,8,6.0
309132,10,13854,prior,4,2,7,7.0
941308,4,55703,prior,34,1,3,2.0
307520,5,169188,prior,57,6,16,5.0
